pattern_type,objective_type,objective_id,prev_event_id,next_event_id,from_robot_id,to_robot_id,robot_id,from_objective_id,to_objective_id,event_i,event_j,event_k,returning_robot_id,intermediate_robot_id,reason_capability,objective_1,objective_2,mission_id,overlap_start,overlap_end
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m4,,2026-01-01T08:09:29.28,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m5,,2026-01-01T08:09:29.28,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m6,,2026-01-01T08:09:29.28,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m7,,2026-01-01T08:09:29.28,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m8,,2026-01-01T08:09:29.28,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m9,,2026-01-01T08:09:29.28,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m16,,2026-01-01T08:11:02.66,2026-01-01T08:42:00.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m17,,2026-01-01T08:12:03.75,2026-01-01T08:42:19.99
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m18,,2026-01-01T08:12:33.34,2026-01-01T08:42:19.99
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m19,,2026-01-01T08:12:38.91,2026-01-01T08:42:19.99
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m2,,2026-01-01T08:10:40.93,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m20,,2026-01-01T08:12:47.04,2026-01-01T08:42:19.99
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m3,,2026-01-01T08:10:40.93,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m4,,2026-01-01T08:10:40.93,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m5,,2026-01-01T08:10:40.93,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m6,,2026-01-01T08:10:40.93,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m7,,2026-01-01T08:10:40.93,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m8,,2026-01-01T08:10:40.93,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m15,m9,,2026-01-01T08:10:40.93,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m17,,2026-01-01T08:12:03.75,2026-01-01T08:42:00.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m18,,2026-01-01T08:12:33.34,2026-01-01T08:42:00.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m19,,2026-01-01T08:12:38.91,2026-01-01T08:42:00.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m2,,2026-01-01T08:11:02.66,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m20,,2026-01-01T08:12:47.04,2026-01-01T08:42:00.63
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m3,,2026-01-01T08:11:02.66,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m4,,2026-01-01T08:11:02.66,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m5,,2026-01-01T08:11:02.66,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m6,,2026-01-01T08:11:02.66,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m7,,2026-01-01T08:11:02.66,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m8,,2026-01-01T08:11:02.66,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m16,m9,,2026-01-01T08:11:02.66,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m18,,2026-01-01T08:12:33.34,2026-01-01T08:44:10.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m19,,2026-01-01T08:12:38.91,2026-01-01T08:44:39.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m2,,2026-01-01T08:12:03.75,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m20,,2026-01-01T08:12:47.04,2026-01-01T08:44:39.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m3,,2026-01-01T08:12:03.75,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m4,,2026-01-01T08:12:03.75,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m5,,2026-01-01T08:12:03.75,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m6,,2026-01-01T08:12:03.75,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m7,,2026-01-01T08:12:03.75,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m8,,2026-01-01T08:12:03.75,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m17,m9,,2026-01-01T08:12:03.75,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m19,,2026-01-01T08:12:38.91,2026-01-01T08:44:10.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m2,,2026-01-01T08:12:33.34,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m20,,2026-01-01T08:12:47.04,2026-01-01T08:44:10.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m3,,2026-01-01T08:12:33.34,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m4,,2026-01-01T08:12:33.34,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m5,,2026-01-01T08:12:33.34,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m6,,2026-01-01T08:12:33.34,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m7,,2026-01-01T08:12:33.34,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m8,,2026-01-01T08:12:33.34,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m18,m9,,2026-01-01T08:12:33.34,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m2,,2026-01-01T08:12:38.91,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m20,,2026-01-01T08:12:47.04,2026-01-01T08:45:24.03
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m3,,2026-01-01T08:12:38.91,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m4,,2026-01-01T08:12:38.91,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m5,,2026-01-01T08:12:38.91,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m6,,2026-01-01T08:12:38.91,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m7,,2026-01-01T08:12:38.91,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m8,,2026-01-01T08:12:38.91,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m19,m9,,2026-01-01T08:12:38.91,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m20,,2026-01-01T08:12:47.04,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m3,,2026-01-01T08:02:06.85,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m4,,2026-01-01T08:01:31.92,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m5,,2026-01-01T08:01:19.67,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m6,,2026-01-01T08:03:37.02,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m7,,2026-01-01T08:02:06.60,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m8,,2026-01-01T08:05:14.84,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m2,m9,,2026-01-01T08:05:13.55,2026-01-01T08:23:49.04
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m3,,2026-01-01T08:12:47.04,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m4,,2026-01-01T08:12:47.04,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m5,,2026-01-01T08:12:47.04,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m6,,2026-01-01T08:12:47.04,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m7,,2026-01-01T08:12:47.04,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m8,,2026-01-01T08:12:47.04,2026-01-01T08:35:51.95
parallel_collaboration,mission,,,,,,,,,,,,,,,m20,m9,,2026-01-01T08:12:47.04,2026-01-01T08:36:22.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m4,,2026-01-01T08:02:06.85,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m5,,2026-01-01T08:02:06.85,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m6,,2026-01-01T08:03:37.02,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m7,,2026-01-01T08:02:06.85,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m8,,2026-01-01T08:05:14.84,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m3,m9,,2026-01-01T08:05:13.55,2026-01-01T08:33:20.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m5,,2026-01-01T08:01:31.92,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m6,,2026-01-01T08:03:37.02,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m7,,2026-01-01T08:02:06.60,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m8,,2026-01-01T08:05:14.84,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m4,m9,,2026-01-01T08:05:13.55,2026-01-01T08:31:53.53
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m6,,2026-01-01T08:03:37.02,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m7,,2026-01-01T08:02:06.60,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m8,,2026-01-01T08:05:14.84,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m5,m9,,2026-01-01T08:05:13.55,2026-01-01T08:32:06.10
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m7,,2026-01-01T08:03:37.02,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m8,,2026-01-01T08:05:14.84,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m6,m9,,2026-01-01T08:05:13.55,2026-01-01T08:34:16.85
parallel_collaboration,mission,,,,,,,,,,,,,,,m7,m8,,2026-01-01T08:05:14.84,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m7,m9,,2026-01-01T08:05:13.55,2026-01-01T08:34:32.39
parallel_collaboration,mission,,,,,,,,,,,,,,,m8,m9,,2026-01-01T08:05:14.84,2026-01-01T08:35:51.95
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s1,m10_s2,m10,2026-01-01T08:16:50.67,2026-01-01T08:28:10.66
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s1,m10_s3,m10,2026-01-01T08:17:17.87,2026-01-01T08:28:10.66
parallel_collaboration,segment,,,,,,,,,,,,,,,m10_s2,m10_s3,m10,2026-01-01T08:17:17.87,2026-01-01T08:31:15.78
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s1,m11_s2,m11,2026-01-01T08:18:23.66,2026-01-01T08:33:05.93
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s1,m11_s3,m11,2026-01-01T08:17:41.89,2026-01-01T08:33:47.07
parallel_collaboration,segment,,,,,,,,,,,,,,,m11_s2,m11_s3,m11,2026-01-01T08:18:23.66,2026-01-01T08:33:05.93
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s1,m12_s2,m12,2026-01-01T08:20:22.06,2026-01-01T08:33:14.72
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s1,m12_s3,m12,2026-01-01T08:19:25.63,2026-01-01T08:33:07.60
parallel_collaboration,segment,,,,,,,,,,,,,,,m12_s2,m12_s3,m12,2026-01-01T08:20:22.06,2026-01-01T08:33:07.60
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s1,m13_s2,m13,2026-01-01T08:20:45.05,2026-01-01T08:35:17.90
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s1,m13_s3,m13,2026-01-01T08:21:25.37,2026-01-01T08:37:22.10
parallel_collaboration,segment,,,,,,,,,,,,,,,m13_s2,m13_s3,m13,2026-01-01T08:21:25.37,2026-01-01T08:35:17.90
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s1,m14_s2,m14,2026-01-01T08:21:51.60,2026-01-01T08:35:40.58
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s1,m14_s3,m14,2026-01-01T08:22:25.31,2026-01-01T08:35:40.58
parallel_collaboration,segment,,,,,,,,,,,,,,,m14_s2,m14_s3,m14,2026-01-01T08:22:25.31,2026-01-01T08:36:14.37
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s1,m15_s2,m15,2026-01-01T08:22:27.99,2026-01-01T08:36:57.35
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s1,m15_s3,m15,2026-01-01T08:24:22.33,2026-01-01T08:39:40.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m15_s2,m15_s3,m15,2026-01-01T08:24:22.33,2026-01-01T08:36:57.35
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s1,m16_s2,m16,2026-01-01T08:25:09.66,2026-01-01T08:38:11.02
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s1,m16_s3,m16,2026-01-01T08:25:11.11,2026-01-01T08:38:11.02
parallel_collaboration,segment,,,,,,,,,,,,,,,m16_s2,m16_s3,m16,2026-01-01T08:25:11.11,2026-01-01T08:38:30.21
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s1,m17_s2,m17,2026-01-01T08:26:56.53,2026-01-01T08:40:43.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s1,m17_s3,m17,2026-01-01T08:26:47.87,2026-01-01T08:41:46.32
parallel_collaboration,segment,,,,,,,,,,,,,,,m17_s2,m17_s3,m17,2026-01-01T08:26:56.53,2026-01-01T08:40:43.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s1,m18_s2,m18,2026-01-01T08:28:56.51,2026-01-01T08:39:45.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s1,m18_s3,m18,2026-01-01T08:28:28.55,2026-01-01T08:39:45.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m18_s2,m18_s3,m18,2026-01-01T08:28:56.51,2026-01-01T08:41:01.76
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s1,m19_s2,m19,2026-01-01T08:28:27.19,2026-01-01T08:41:26.39
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s1,m19_s3,m19,2026-01-01T08:30:26.49,2026-01-01T08:44:49.14
parallel_collaboration,segment,,,,,,,,,,,,,,,m19_s2,m19_s3,m19,2026-01-01T08:30:26.49,2026-01-01T08:41:26.39
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s1,m1_s2,m1,2026-01-01T08:02:46.25,2026-01-01T08:03:59.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s1,m1_s3,m1,2026-01-01T08:03:12.29,2026-01-01T08:05:27.68
parallel_collaboration,segment,,,,,,,,,,,,,,,m1_s2,m1_s3,m1,2026-01-01T08:03:12.29,2026-01-01T08:03:59.99
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s1,m20_s2,m20,2026-01-01T08:31:11.75,2026-01-01T08:42:44.10
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s1,m20_s3,m20,2026-01-01T08:31:11.75,2026-01-01T08:42:44.10
parallel_collaboration,segment,,,,,,,,,,,,,,,m20_s2,m20_s3,m20,2026-01-01T08:30:38.76,2026-01-01T08:42:51.17
parallel_collaboration,segment,,,,,,,,,,,,,,,m2_s1,m2_s3,m2,2026-01-01T08:04:22.45,2026-01-01T08:04:55.00
parallel_collaboration,segment,,,,,,,,,,,,,,,m2_s2,m2_s3,m2,2026-01-01T08:05:32.86,2026-01-01T08:06:49.13
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s1,m3_s2,m3,2026-01-01T08:10:29.86,2026-01-01T08:15:36.44
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s1,m3_s3,m3,2026-01-01T08:09:42.56,2026-01-01T08:17:26.94
parallel_collaboration,segment,,,,,,,,,,,,,,,m3_s2,m3_s3,m3,2026-01-01T08:10:29.86,2026-01-01T08:15:36.44
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s1,m4_s2,m4,2026-01-01T08:08:37.80,2026-01-01T08:11:03.47
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s1,m4_s3,m4,2026-01-01T08:08:05.91,2026-01-01T08:11:03.47
parallel_collaboration,segment,,,,,,,,,,,,,,,m4_s2,m4_s3,m4,2026-01-01T08:08:37.80,2026-01-01T08:13:23.26
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s1,m5_s2,m5,2026-01-01T08:06:25.50,2026-01-01T08:08:32.01
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s1,m5_s3,m5,2026-01-01T08:07:16.76,2026-01-01T08:08:32.01
parallel_collaboration,segment,,,,,,,,,,,,,,,m5_s2,m5_s3,m5,2026-01-01T08:07:16.76,2026-01-01T08:09:54.42
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s1,m6_s2,m6,2026-01-01T08:14:09.67,2026-01-01T08:20:02.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s1,m6_s3,m6,2026-01-01T08:13:30.74,2026-01-01T08:20:02.29
parallel_collaboration,segment,,,,,,,,,,,,,,,m6_s2,m6_s3,m6,2026-01-01T08:14:09.67,2026-01-01T08:20:30.79
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s1,m7_s2,m7,2026-01-01T08:10:46.66,2026-01-01T08:14:50.85
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s1,m7_s3,m7,2026-01-01T08:11:34.54,2026-01-01T08:22:28.05
parallel_collaboration,segment,,,,,,,,,,,,,,,m7_s2,m7_s3,m7,2026-01-01T08:11:34.54,2026-01-01T08:14:50.85
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s1,m8_s2,m8,2026-01-01T08:14:56.19,2026-01-01T08:25:47.33
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s1,m8_s3,m8,2026-01-01T08:16:35.46,2026-01-01T08:25:47.33
parallel_collaboration,segment,,,,,,,,,,,,,,,m8_s2,m8_s3,m8,2026-01-01T08:16:35.46,2026-01-01T08:27:40.22
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s1,m9_s2,m9,2026-01-01T08:13:40.17,2026-01-01T08:21:24.71
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s1,m9_s3,m9,2026-01-01T08:15:55.68,2026-01-01T08:25:02.61
parallel_collaboration,segment,,,,,,,,,,,,,,,m9_s2,m9_s3,m9,2026-01-01T08:15:55.68,2026-01-01T08:21:24.71
