event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
256,Task,check_room,2026-08-27T18:22:38.012400,2026-08-27T18:22:48.519831,robot8,m3,m3_s8
257,Control,move_to,2026-08-27T18:22:49.481611,2026-08-27T18:23:39.609723,robot8,m3,m3_s12
258,Task,check_room,2026-08-27T18:23:39.613134,2026-08-27T18:23:44.120935,robot8,m3,m3_s12
259,Control,move_to,2026-08-27T18:24:07.493606,2026-08-27T18:24:50.767763,robot8,m3,m3_s6
260,Task,mop,2026-08-27T18:24:50.768572,2026-08-27T18:25:23.774884,robot8,m3,m3_s6
261,Control,move_to,2026-08-27T18:25:24.480278,2026-08-27T18:25:30.812067,robot8,m3,m3_s7
262,Task,final_room_check,2026-08-27T18:25:30.814665,2026-08-27T18:25:35.323350,robot8,m3,m3_s7
263,Control,move_to,2026-08-27T18:26:20.482695,2026-08-27T18:26:52.737032,robot8,m3,m3_s11
264,Task,mop,2026-08-27T18:26:52.738169,2026-08-27T18:27:25.745179,robot8,m3,m3_s11
265,Control,undock,2026-08-27T18:22:17.505241,2026-08-27T18:22:21.514463,robot9,m3,m3_s5
266,Control,move_to,2026-08-27T18:22:21.515099,2026-08-27T18:22:46.258065,robot9,m3,m3_s5
267,Task,check_room,2026-08-27T18:22:46.258719,2026-08-27T18:22:53.763926,robot9,m3,m3_s5
268,Control,move_to,2026-08-27T18:22:54.496458,2026-08-27T18:23:09.062901,robot9,m3,m3_s14
269,Task,check_room,2026-08-27T18:23:09.064746,2026-08-27T18:23:15.072795,robot9,m3,m3_s14
270,Control,move_to,2026-08-27T18:23:18.497904,2026-08-27T18:23:51.793241,robot9,m3,m3_s2
271,Task,mop,2026-08-27T18:23:51.795434,2026-08-27T18:24:08.303607,robot9,m3,m3_s2
272,Control,move_to,2026-08-27T18:24:28.492686,2026-08-27T18:24:34.825053,robot9,m3,m3_s7
273,Task,mop,2026-08-27T18:24:34.828651,2026-08-27T18:24:51.337178,robot9,m3,m3_s7
274,Control,move_to,2026-08-27T18:25:13.507981,2026-08-27T18:25:26.933991,robot9,m3,m3_s5
275,Task,final_room_check,2026-08-27T18:25:26.936418,2026-08-27T18:25:34.445926,robot9,m3,m3_s5
276,Control,move_to,2026-08-27T18:25:47.547228,2026-08-27T18:25:59.553666,robot9,m3,m3_s6
277,Task,final_room_check,2026-08-27T18:25:59.554746,2026-08-27T18:26:08.561333,robot9,m3,m3_s6
278,Control,move_to,2026-08-27T18:26:51.472917,2026-08-27T18:27:18.683513,robot9,m3,m3_s14
279,Task,mop,2026-08-27T18:27:18.686098,2026-08-27T18:27:40.695482,robot9,m3,m3_s14
280,Task,final_room_check,2026-08-27T18:28:14.471443,2026-08-27T18:28:20.475545,robot9,m3,m3_s14
