event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e446,Control,position,2026-01-01T08:23:49.85,2026-01-01T08:23:51.68,r4,,,
e447,Control,align_gripper,2026-01-01T08:23:51.68,2026-01-01T08:23:53.97,r4,,,
e458,Control,navigate,2026-01-01T08:23:52.71,2026-01-01T08:24:35.10,r8,,,
e448,Control,grasp,2026-01-01T08:23:53.97,2026-01-01T08:23:57.23,r4,,,
e449,Task,harvest,2026-01-01T08:23:57.23,2026-01-01T08:24:24.58,r4,m1,m1_s3,t9
e151,Control,position,2026-01-01T08:24:11.13,2026-01-01T08:24:13.30,r3,,,
e152,Control,activate_sprayer,2026-01-01T08:24:13.30,2026-01-01T08:24:16.47,r3,,,
e153,Task,spray,2026-01-01T08:24:16.47,2026-01-01T08:24:33.03,r3,m1,m1_s1,t3
e218,Control,position,2026-01-01T08:24:27.30,2026-01-01T08:24:29.15,r1,,,
e219,Control,align_camera,2026-01-01T08:24:29.15,2026-01-01T08:24:31.33,r1,,,
e220,Task,inspect,2026-01-01T08:24:31.33,2026-01-01T08:24:44.58,r1,m6,m6_s1,t50
e166,Control,navigate,2026-01-01T08:24:33.03,2026-01-01T08:26:56.46,r3,,,
e459,Control,position,2026-01-01T08:24:35.10,2026-01-01T08:24:36.79,r8,,,
e460,Control,align_gripper,2026-01-01T08:24:36.79,2026-01-01T08:24:38.88,r8,,,
e461,Control,grasp,2026-01-01T08:24:38.88,2026-01-01T08:24:41.31,r8,,,
e462,Task,harvest,2026-01-01T08:24:41.31,2026-01-01T08:25:09.31,r8,m10,m10_s1,t89
e163,Control,position,2026-01-01T08:24:44.36,2026-01-01T08:24:46.42,r5,,,
e233,Control,navigate,2026-01-01T08:24:44.58,2026-01-01T08:26:57.53,r1,,,
e483,Control,navigate,2026-01-01T08:24:44.58,2026-01-01T08:27:40.73,r4,,,
e164,Control,align_camera,2026-01-01T08:24:46.42,2026-01-01T08:24:48.40,r5,,,
e165,Task,inspect,2026-01-01T08:24:48.40,2026-01-01T08:25:01.71,r5,m4,m4_s3,t36
e186,Control,navigate,2026-01-01T08:25:01.71,2026-01-01T08:26:16.94,r5,,,
e306,Control,position,2026-01-01T08:25:21.24,2026-01-01T08:25:23.48,r7,,,
e307,Control,align_camera,2026-01-01T08:25:23.48,2026-01-01T08:25:25.19,r7,,,
e308,Task,inspect,2026-01-01T08:25:25.19,2026-01-01T08:25:39.20,r7,m18,m18_s3,t169
e309,Control,navigate,2026-01-01T08:25:39.20,2026-01-01T08:27:40.21,r7,,,
