event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e179,Control,localize,2026-08-28T10:02:44.968934,2026-08-28T10:02:49.976553,robot3,m1,s1
e180,Task,place,2026-08-28T10:02:49.979344,2026-08-28T10:02:57.986002,robot3,m1,s1
e181,Control,move_to,2026-08-28T10:02:58.483398,2026-08-28T10:03:06.993693,robot3,m5,s1
e182,Control,localize,2026-08-28T10:03:06.996560,2026-08-28T10:03:12.004021,robot3,m5,s1
e183,Task,pick,2026-08-28T10:03:12.007140,2026-08-28T10:03:16.013251,robot3,m5,s1
e184,Task,move_to,2026-08-28T10:03:16.016479,2026-08-28T10:03:24.507717,robot3,m5,s1
e185,Control,localize,2026-08-28T10:03:24.511293,2026-08-28T10:03:29.515771,robot3,m5,s1
e186,Task,place,2026-08-28T10:03:29.516790,2026-08-28T10:03:33.521607,robot3,m5,s1
e187,Control,move_to,2026-08-28T10:03:34.470281,2026-08-28T10:03:42.969125,robot3,m5,s3
e188,Control,localize,2026-08-28T10:03:42.969918,2026-08-28T10:03:47.973779,robot3,m5,s3
e189,Task,pick,2026-08-28T10:03:47.974663,2026-08-28T10:03:52.978570,robot3,m5,s3
e190,Task,move_to,2026-08-28T10:03:52.980134,2026-08-28T10:04:01.472373,robot3,m5,s3
e191,Control,localize,2026-08-28T10:04:01.476623,2026-08-28T10:04:06.483162,robot3,m5,s3
e192,Task,place,2026-08-28T10:04:06.484828,2026-08-28T10:04:11.492841,robot3,m5,s3
e193,Control,move_to,2026-08-28T10:04:12.478316,2026-08-28T10:04:22.679089,robot3,m7,s4
e194,Control,localize,2026-08-28T10:04:22.679697,2026-08-28T10:04:27.685594,robot3,m7,s4
e195,Task,pick,2026-08-28T10:04:27.687156,2026-08-28T10:04:29.693923,robot3,m7,s4
e196,Task,move_to,2026-08-28T10:04:29.697316,2026-08-28T10:04:35.361705,robot3,m7,s4
e197,Control,localize,2026-08-28T10:04:35.367388,2026-08-28T10:04:40.377996,robot3,m7,s4
e198,Task,place,2026-08-28T10:04:40.379902,2026-08-28T10:04:42.386498,robot3,m7,s4
e199,Control,localize,2026-08-28T10:04:42.486649,2026-08-28T10:04:47.491691,robot3,m7,s2
e200,Task,pick,2026-08-28T10:04:47.492952,2026-08-28T10:04:50.499665,robot3,m7,s2
e201,Task,move_to,2026-08-28T10:04:50.504623,2026-08-28T10:04:58.994366,robot3,m7,s2
e202,Control,localize,2026-08-28T10:04:58.995916,2026-08-28T10:05:04.001650,robot3,m7,s2
e203,Task,place,2026-08-28T10:05:04.004122,2026-08-28T10:05:07.012040,robot3,m7,s2
e204,Control,move_to,2026-08-28T10:05:07.475075,2026-08-28T10:05:15.968050,robot3,m7,s5
e205,Control,localize,2026-08-28T10:05:15.970557,2026-08-28T10:05:20.978605,robot3,m7,s5
e206,Task,pick,2026-08-28T10:05:20.980286,2026-08-28T10:05:25.988110,robot3,m7,s5
e207,Task,move_to,2026-08-28T10:05:25.993503,2026-08-28T10:05:34.488045,robot3,m7,s5
e208,Control,localize,2026-08-28T10:05:34.493191,2026-08-28T10:05:39.499282,robot3,m7,s5
e209,Task,place,2026-08-28T10:05:39.501761,2026-08-28T10:05:44.511595,robot3,m7,s5
e210,Control,move_to,2026-08-28T10:05:45.475990,2026-08-28T10:06:00.718117,robot3,m8,s2
e211,Control,localize,2026-08-28T10:06:00.720089,2026-08-28T10:06:05.725686,robot3,m8,s2
e212,Task,pick,2026-08-28T10:06:05.726422,2026-08-28T10:06:08.732470,robot3,m8,s2
e213,Task,move_to,2026-08-28T10:06:08.737721,2026-08-28T10:06:20.059532,robot3,m8,s2
e214,Control,localize,2026-08-28T10:06:20.063980,2026-08-28T10:06:25.070181,robot3,m8,s2
e215,Task,place,2026-08-28T10:06:25.070765,2026-08-28T10:06:28.074085,robot3,m8,s2
e216,Control,localize,2026-08-28T10:06:28.470963,2026-08-28T10:06:33.492821,robot3,m8,s1
e217,Task,pick,2026-08-28T10:06:33.494776,2026-08-28T10:06:37.515436,robot3,m8,s1
e218,Task,move_to,2026-08-28T10:06:37.541023,2026-08-28T10:06:46.037157,robot3,m8,s1
e219,Control,localize,2026-08-28T10:06:46.042012,2026-08-28T10:06:51.051506,robot3,m8,s1
e220,Task,place,2026-08-28T10:06:51.053326,2026-08-28T10:06:55.057641,robot3,m8,s1
e221,Control,move_to,2026-08-28T10:06:55.480042,2026-08-28T10:07:03.970976,robot3,m8,s4
e222,Control,localize,2026-08-28T10:07:03.972852,2026-08-28T10:07:08.980921,robot3,m8,s4
e223,Task,pick,2026-08-28T10:07:08.982663,2026-08-28T10:07:15.988931,robot3,m8,s4
e224,Task,move_to,2026-08-28T10:07:15.990651,2026-08-28T10:07:24.479480,robot3,m8,s4
e225,Control,localize,2026-08-28T10:07:24.482143,2026-08-28T10:07:29.488992,robot3,m8,s4
e226,Task,place,2026-08-28T10:07:29.491556,2026-08-28T10:07:36.501320,robot3,m8,s4
e227,Control,move_to,2026-08-28T10:07:37.472218,2026-08-28T10:07:52.710909,robot3,m6,s1
e228,Control,localize,2026-08-28T10:07:52.712643,2026-08-28T10:07:57.717931,robot3,m6,s1
e229,Task,pick,2026-08-28T10:07:57.718937,2026-08-28T10:08:07.723051,robot3,m6,s1
e230,Task,move_to,2026-08-28T10:08:07.726122,2026-08-28T10:08:07.729533,robot3,m6,s1
e231,Control,localize,2026-08-28T10:08:07.731746,2026-08-28T10:08:12.738271,robot3,m6,s1
e232,Task,place,2026-08-28T10:08:12.741156,2026-08-28T10:08:22.747019,robot3,m6,s1
e233,Control,localize,2026-08-28T10:08:27.476458,2026-08-28T10:08:32.481421,robot3,m4,s3
e234,Task,pick,2026-08-28T10:08:32.482593,2026-08-28T10:08:37.485298,robot3,m4,s3
e235,Task,move_to,2026-08-28T10:08:37.490067,2026-08-28T10:08:45.984093,robot3,m4,s3
e236,Control,localize,2026-08-28T10:08:45.988770,2026-08-28T10:08:50.997119,robot3,m4,s3
e237,Task,place,2026-08-28T10:08:50.998799,2026-08-28T10:08:56.006938,robot3,m4,s3
e238,Control,move_to,2026-08-28T10:09:13.470122,2026-08-28T10:09:21.963547,robot3,m6,s4
e239,Control,localize,2026-08-28T10:09:21.965703,2026-08-28T10:09:26.971354,robot3,m6,s4
e240,Task,pick,2026-08-28T10:09:26.972497,2026-08-28T10:09:30.975858,robot3,m6,s4
e241,Task,move_to,2026-08-28T10:09:30.977015,2026-08-28T10:09:39.465370,robot3,m6,s4
e242,Control,localize,2026-08-28T10:09:39.469703,2026-08-28T10:09:44.474301,robot3,m6,s4
e243,Task,place,2026-08-28T10:09:44.475045,2026-08-28T10:09:48.478541,robot3,m6,s4
e244,Control,undock,2026-08-28T10:01:18.488720,2026-08-28T10:01:22.492516,robot4,m3,s2
e245,Control,move_to,2026-08-28T10:01:22.493378,2026-08-28T10:01:30.985343,robot4,m3,s2
e246,Control,localize,2026-08-28T10:01:30.985981,2026-08-28T10:01:35.989543,robot4,m3,s2
e247,Task,pick,2026-08-28T10:01:35.990943,2026-08-28T10:01:38.994219,robot4,m3,s2
e248,Task,move_to,2026-08-28T10:01:38.995348,2026-08-28T10:01:44.654192,robot4,m3,s2
e249,Control,localize,2026-08-28T10:01:44.655643,2026-08-28T10:01:49.658679,robot4,m3,s2
e250,Task,place,2026-08-28T10:01:49.659420,2026-08-28T10:01:52.662266,robot4,m3,s2
e251,Control,move_to,2026-08-28T10:01:53.463833,2026-08-28T10:02:02.412235,robot4,m5,s1
e252,Control,localize,2026-08-28T10:02:02.413599,2026-08-28T10:02:07.415474,robot4,m5,s1
e253,Task,pick,2026-08-28T10:02:07.416225,2026-08-28T10:02:11.420344,robot4,m5,s1
e254,Task,move_to,2026-08-28T10:02:11.424650,2026-08-28T10:02:22.741222,robot4,m5,s1
e255,Control,localize,2026-08-28T10:02:22.742514,2026-08-28T10:02:27.747779,robot4,m5,s1
e256,Task,place,2026-08-28T10:02:27.749246,2026-08-28T10:02:31.755233,robot4,m5,s1
e257,Control,move_to,2026-08-28T10:02:32.464485,2026-08-28T10:02:40.952376,robot4,m5,s3
e258,Control,localize,2026-08-28T10:02:40.953547,2026-08-28T10:02:45.959231,robot4,m5,s3
e259,Task,pick,2026-08-28T10:02:45.960319,2026-08-28T10:02:50.965901,robot4,m5,s3
e260,Task,move_to,2026-08-28T10:02:50.968982,2026-08-28T10:02:59.460374,robot4,m5,s3
e261,Control,localize,2026-08-28T10:02:59.464471,2026-08-28T10:03:04.471960,robot4,m5,s3
e262,Task,place,2026-08-28T10:03:04.474648,2026-08-28T10:03:09.500374,robot4,m5,s3
e263,Control,move_to,2026-08-28T10:03:10.486689,2026-08-28T10:03:19.434648,robot4,m5,s4
e264,Control,localize,2026-08-28T10:03:19.435187,2026-08-28T10:03:24.441123,robot4,m5,s4
e265,Task,pick,2026-08-28T10:03:24.443379,2026-08-28T10:03:28.452387,robot4,m5,s4
e266,Task,move_to,2026-08-28T10:03:28.457905,2026-08-28T10:03:39.787313,robot4,m5,s4
e267,Control,localize,2026-08-28T10:03:39.791547,2026-08-28T10:03:44.800505,robot4,m5,s4
e268,Task,place,2026-08-28T10:03:44.803841,2026-08-28T10:03:48.810248,robot4,m5,s4
e269,Control,move_to,2026-08-28T10:03:49.471630,2026-08-28T10:03:53.950325,robot4,m7,s3
